,rooms,cbd_distance,postcode,bedroom,bathroom,car,latitude,longitude,property_count,price,dist_to_coast,suburb_freq,seller_g_freq,council_area_freq,type_t,type_u,method_s_p,method_v_b,region_name_eastern_victoria,region_name_northern_metropolitan,region_name_northern_victoria,region_name_south_eastern_metropolitan,region_name_southern_metropolitan,region_name_western_metropolitan,region_name_western_victoria,parking_area_indoor,parking_area_outdoor_stall
31053,4,14.7,3167.0,0.0,1.0,0.0,-37.9404,145.0964,3692.0,676000.0,108.88668428324745,82,101,530,False,False,False,False,False,False,False,True,False,False,False,False,False
31054,3,2.6,3052.0,4.0,2.0,1.0,-37.7934,144.9562,2309.0,2236000.0,139.53149925802958,36,88,1099,False,False,False,False,False,True,False,False,False,False,False,False,False
31056,3,9.9,3044.0,3.0,1.0,1.0,-37.7253,144.9324,7485.0,690000.0,158.46692983329032,221,479,1346,False,False,False,False,False,True,False,False,False,False,False,False,False
31058,3,9.9,3044.0,3.0,2.0,2.0,-37.7283,144.9356,7485.0,880000.0,157.8068740263025,221,2201,1346,False,False,False,False,False,True,False,False,False,False,False,False,False
31059,3,9.9,3044.0,3.0,1.0,2.0,-37.7286,144.9456,7485.0,700000.0,158.59222313271505,221,2201,1346,False,False,False,False,False,True,False,False,False,False,False,False,False
31061,3,3.8,3207.0,3.0,1.0,0.0,-37.8343,144.9362,8648.0,1351000.0,125.49191895633344,196,65,1099,False,False,False,False,False,False,False,False,True,False,False,False,False
31067,2,8.8,3072.0,2.0,2.0,1.0,-37.7481,145.0017,14577.0,860000.0,157.43966253415837,324,1856,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
31068,2,8.8,3072.0,2.0,1.0,1.0,-37.7348,144.9852,14577.0,630000.0,160.1333601355766,324,2201,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
31069,4,8.8,3072.0,4.0,2.0,1.0,-37.7337,144.9854,14577.0,660000.0,160.49494617085585,324,1856,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
31070,3,8.8,3072.0,3.0,1.0,1.0,-37.7362,145.0232,14577.0,810000.0,163.0372635888133,324,2201,1783,False,False,False,False,False,True,False,False,False,False,False,True,False
31071,4,8.8,3072.0,4.0,1.0,2.0,-37.7371,145.0111,14577.0,875000.0,161.6921321372416,324,1606,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
31072,3,8.8,3072.0,3.0,1.0,0.0,-37.7423,145.0097,14577.0,923000.0,159.94711148649026,324,177,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
31073,4,8.8,3072.0,3.0,1.0,1.0,-37.7361,145.0093,14577.0,920000.0,161.84624378330741,324,2201,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
31076,3,11.2,3073.0,3.0,2.0,2.0,-37.7106,145.0225,21650.0,550000.0,171.02585506964465,500,1856,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
31078,2,11.2,3073.0,2.0,1.0,2.0,-37.7156,144.9977,21650.0,477000.0,167.26421164801172,500,2201,1783,False,True,False,False,False,True,False,False,False,False,False,False,False
31081,2,11.2,3073.0,2.0,1.0,1.0,-37.6984,144.9997,21650.0,433000.0,172.89227988188114,500,1171,1783,False,True,False,False,False,True,False,False,False,False,False,False,False
31082,3,11.2,3073.0,3.0,1.0,2.0,-37.7328,145.0348,21650.0,672000.0,165.1206177054401,500,265,1783,False,True,False,False,False,True,False,False,False,False,False,False,False
31083,2,11.2,3073.0,2.0,1.0,1.0,-37.7089,145.0192,21650.0,680000.0,171.2737642937788,500,1606,1783,False,False,False,False,False,True,False,False,False,False,False,True,False
31085,3,2.6,3121.0,3.0,2.0,1.0,-37.8155,145.0061,14949.0,1012000.0,137.24532546346086,334,1947,710,True,False,False,False,False,True,False,False,False,False,False,False,False
31086,3,2.6,3121.0,3.0,1.0,2.0,-37.8198,144.9899,14949.0,1570000.0,134.53329762706022,334,1947,710,False,False,False,False,False,True,False,False,False,False,False,False,True
31087,3,2.6,3121.0,3.0,1.0,1.0,-37.8206,144.9913,14949.0,1345000.0,134.41676301424076,334,501,710,False,False,False,False,False,True,False,False,False,False,False,False,False
31088,1,2.6,3121.0,1.0,1.0,1.0,-37.822,145.0104,14949.0,410000.0,135.67546419674684,334,1606,710,False,True,False,False,False,True,False,False,False,False,False,False,False
31089,2,2.6,3121.0,2.0,2.0,1.0,-37.822,145.0104,14949.0,696000.0,135.67546419674684,334,1947,710,False,True,False,False,False,True,False,False,False,False,False,False,False
31093,3,6.6,3011.0,3.0,1.0,1.0,-37.8064,144.8944,2417.0,965000.0,130.16997716590632,83,154,988,False,False,False,False,False,False,False,False,False,True,False,False,False
31095,1,3.3,3141.0,1.0,1.0,1.0,-37.8361,144.9966,14887.0,510000.0,130.2614041780345,250,1606,1099,False,True,True,False,False,False,False,False,True,False,False,False,False
31096,2,3.3,3141.0,2.0,1.0,0.0,-37.8436,144.9925,14887.0,1200000.0,127.67886230915579,250,1947,1099,False,False,False,False,False,False,False,False,True,False,False,False,False
31098,2,3.3,3141.0,2.0,1.0,1.0,-37.8337,144.9886,14887.0,480000.0,130.2719103131111,250,1171,1099,False,True,False,False,False,False,False,False,True,False,False,False,False
31101,2,3.3,3141.0,2.0,1.0,1.0,-37.8414,145.0043,14887.0,660000.0,129.36604051855994,250,1606,1099,False,True,False,False,False,False,False,False,True,False,False,False,False
31102,3,7.7,3015.0,4.0,1.0,2.0,-37.8248,144.8717,1223.0,690000.0,122.65664530825863,36,501,634,False,False,False,False,False,False,False,False,False,True,False,False,False
31105,3,6.1,3182.0,3.0,2.0,2.0,-37.8663,144.9882,13240.0,1678000.0,120.62776884120711,225,370,762,False,False,False,False,False,False,False,False,True,False,False,True,False
31107,2,6.1,3182.0,2.0,1.0,1.0,-37.8642,144.9793,13240.0,400000.0,120.4605287756981,225,370,762,False,True,False,True,False,False,False,False,True,False,False,False,False
31109,4,9.7,3041.0,4.0,1.0,1.0,-37.7413,144.9163,3284.0,920000.0,152.04630549753364,101,18,1233,False,False,False,True,False,False,False,False,False,True,False,False,False
31110,5,9.7,3041.0,5.0,3.0,2.0,-37.7225,144.9055,3284.0,960000.0,156.981065003168,101,2201,1233,False,False,False,True,False,False,False,False,False,True,False,True,False
31112,4,9.7,3041.0,0.0,1.0,0.0,-37.7361,144.9129,3284.0,1110000.0,153.369487993963,101,39,1233,False,False,False,False,False,False,False,False,False,True,False,False,False
31113,3,9.7,3041.0,3.0,1.0,1.0,-37.7416,144.9204,3284.0,1160000.0,152.31334819912593,101,1856,1233,False,False,False,False,False,False,False,False,False,True,False,False,True
31114,3,12.6,3020.0,3.0,1.0,2.0,-37.7863,144.8401,3755.0,500000.0,131.48801732104158,152,134,1080,True,False,False,False,False,False,False,False,False,True,False,False,False
31116,3,13.3,3020.0,3.0,1.0,1.0,-37.7682,144.8335,4217.0,503000.0,136.44414398690424,90,134,1080,False,False,False,False,False,False,False,False,False,True,False,False,False
31117,3,13.5,3020.0,3.0,1.0,2.0,-37.7886,144.8138,6763.0,520000.0,128.47712698713832,131,1856,1080,False,False,False,False,False,False,False,False,False,True,False,True,False
31120,3,13.5,3020.0,3.0,1.0,1.0,-37.7843,144.8052,6763.0,586000.0,129.03034338319117,131,1856,1080,False,False,False,False,False,False,False,False,False,True,False,False,False
31124,3,11.2,3127.0,3.0,2.0,1.0,-37.8182,145.096,5457.0,2300000.0,144.33204078747679,162,472,1906,False,False,False,False,False,False,False,False,True,False,False,False,False
31125,2,11.2,3127.0,2.0,1.0,1.0,-37.8138,145.0879,5457.0,520000.0,144.94120245660608,162,430,1906,False,True,False,False,False,False,False,False,True,False,False,False,False
31126,5,11.2,3127.0,5.0,4.0,2.0,-37.8141,145.0936,5457.0,2450000.0,145.35175758261923,162,968,1906,False,False,False,False,False,False,False,False,True,False,False,False,False
31128,3,13.8,3107.0,3.0,1.0,2.0,-37.7647,145.1051,5420.0,1050000.0,161.39405632226874,127,83,623,False,False,True,False,False,False,False,False,False,False,False,False,False
31129,4,13.8,3107.0,4.0,2.0,2.0,-37.7595,145.1176,5420.0,1118000.0,164.09725257529263,127,83,623,False,False,False,False,False,False,False,False,False,False,False,False,False
31131,4,13.8,3107.0,4.0,2.0,2.0,-37.7683,145.1188,5420.0,1070000.0,161.4899491596713,127,1947,623,False,False,False,False,False,False,False,False,False,False,False,False,False
31132,4,13.8,3107.0,4.0,1.0,2.0,-37.7564,145.1043,5420.0,903000.0,163.88657194644068,127,1856,623,False,False,False,False,False,False,False,False,False,False,False,False,False
31134,2,6.5,3071.0,2.0,1.0,1.0,-37.7587,145.0064,8870.0,432500.0,154.56929614972182,203,1856,1783,False,True,False,False,False,True,False,False,False,False,False,False,False
31135,1,6.5,3071.0,1.0,1.0,1.0,-37.7544,145.0092,8870.0,330000.0,156.14536243800433,203,1856,1783,False,True,False,False,False,True,False,False,False,False,False,False,False
31137,3,6.5,3071.0,3.0,2.0,2.0,-37.7584,145.0115,8870.0,1200000.0,155.11031220137582,203,2201,1783,False,False,False,True,False,True,False,False,False,False,False,True,False
31138,2,6.5,3071.0,2.0,1.0,1.0,-37.7634,145.021,8870.0,510000.0,154.40231057397395,203,1606,1783,False,True,True,False,False,True,False,False,False,False,False,False,False
31140,2,4.6,3142.0,2.0,2.0,2.0,-37.8414,145.0137,7217.0,1400000.0,130.19144711498421,119,154,666,False,True,False,False,False,False,False,False,True,False,False,False,False
31141,2,4.6,3142.0,2.0,1.0,2.0,-37.8424,145.0184,7217.0,511000.0,130.30810447467573,119,6,666,False,True,True,False,False,False,False,False,True,False,False,True,False
31142,2,4.6,3142.0,2.0,1.0,1.0,-37.8428,145.0216,7217.0,645000.0,130.47071362209692,119,968,666,False,True,True,False,False,False,False,False,True,False,False,False,False
31143,3,14.9,3087.0,3.0,1.0,1.0,-37.7163,145.087,2329.0,601000.0,174.89776599555583,73,71,1105,False,False,False,False,False,True,False,False,False,False,False,False,False
31144,3,14.9,3087.0,3.0,1.0,1.0,-37.7141,145.0754,2329.0,549000.0,174.57223287317808,73,71,1105,False,True,False,False,False,True,False,False,False,False,False,False,False
31145,3,8.0,3016.0,3.0,2.0,1.0,-37.8605,144.8998,6380.0,960000.0,114.564941257347,153,17,634,False,False,True,False,False,False,False,False,False,True,False,False,False
31146,3,8.0,3016.0,3.0,2.0,1.0,-37.8592,144.888,6380.0,1482500.0,113.91009707067911,153,310,634,False,False,False,False,False,False,False,False,False,True,False,True,False
31147,4,8.0,3016.0,4.0,2.0,2.0,-37.8576,144.8992,6380.0,1300000.0,115.36268686125636,153,310,634,False,False,False,False,False,False,False,False,False,True,False,False,False
31149,3,5.1,3181.0,3.0,2.0,1.0,-37.8547,144.9995,4380.0,2368000.0,125.02012049684029,73,968,762,False,False,False,False,False,False,False,False,True,False,False,False,False
31150,4,7.0,3013.0,3.0,1.0,2.0,-37.8172,144.8676,6543.0,970000.0,124.56977563500035,216,152,988,False,False,False,False,False,False,False,False,False,True,False,True,False
31152,2,7.0,3013.0,2.0,1.0,1.0,-37.8223,144.8779,6543.0,780000.0,123.948001192345,216,11,988,False,False,False,False,False,False,False,False,False,True,False,False,False
31154,3,7.0,3013.0,3.0,1.0,1.0,-37.8137,144.8636,6543.0,670000.0,125.26830240787321,216,501,988,False,False,False,False,False,False,False,False,False,True,False,False,False
31155,3,7.0,3013.0,3.0,2.0,0.0,-37.8191,144.8909,6543.0,908000.0,126.0472057443183,216,1606,988,False,False,False,False,False,False,False,False,False,True,False,False,False
31157,3,4.5,3057.0,3.0,1.0,1.0,-37.7729,144.9722,5533.0,1050000.0,147.1920727990478,117,2201,1346,False,False,False,False,False,True,False,False,False,False,False,False,False
31159,2,4.5,3057.0,2.0,1.0,1.0,-37.7685,144.9724,5533.0,445000.0,148.56063932529688,117,1947,1346,False,True,False,False,False,True,False,False,False,False,False,False,False
31160,2,4.5,3057.0,1.0,1.0,1.0,-37.7689,144.9788,5533.0,970000.0,149.00022338297592,117,2201,1346,False,False,False,False,False,True,False,False,False,False,False,False,False
31162,3,12.4,3060.0,3.0,1.0,1.0,-37.716,144.9666,5070.0,532000.0,164.4025163187739,158,2201,854,False,False,False,False,False,True,False,False,False,False,False,False,False
31163,2,12.4,3060.0,2.0,1.0,2.0,-37.7164,144.9666,5070.0,575000.0,164.27631066181698,158,275,854,False,False,False,False,False,True,False,False,False,False,False,False,False
31166,4,12.4,3060.0,4.0,2.0,2.0,-37.7056,144.9671,5070.0,562000.0,167.73659366579443,158,275,854,False,False,False,False,False,True,False,False,False,False,False,True,False
31167,3,12.4,3060.0,3.0,1.0,2.0,-37.6978,144.9686,5070.0,620000.0,170.34719105447104,158,275,854,False,False,False,False,False,True,False,False,False,False,False,False,False
31168,3,7.5,3123.0,3.0,1.0,2.0,-37.8234,145.0526,6482.0,2040000.0,138.96328463864958,152,2201,1906,False,False,False,False,False,False,False,False,True,False,False,False,False
31169,2,7.5,3123.0,2.0,1.0,1.0,-37.839,145.0459,6482.0,505000.0,133.73012141894134,152,355,1906,False,True,False,False,False,False,False,False,True,False,False,False,False
31172,3,12.1,3163.0,3.0,2.0,2.0,-37.902,145.0705,4442.0,1100000.0,117.51463671460274,110,1606,1209,False,False,False,True,False,False,False,False,True,False,False,True,False
31174,4,11.8,3204.0,4.0,2.0,2.0,-37.9021,145.0357,3578.0,1197000.0,114.43269443480015,98,235,1209,True,False,False,False,False,False,False,False,True,False,False,False,False
31175,3,11.8,3204.0,3.0,2.0,2.0,-37.9043,145.0358,3578.0,1690000.0,113.81100425563173,98,1018,1209,False,False,True,False,False,False,False,False,True,False,False,False,False
31176,3,8.2,3012.0,3.0,1.0,3.0,-37.796,144.8728,5058.0,805000.0,131.41515539352284,145,329,988,False,False,False,False,False,False,False,False,False,True,False,False,False
31177,2,13.9,3020.0,2.0,1.0,1.0,-37.7806,144.8159,2185.0,541000.0,131.099251879889,53,1856,1080,False,False,False,False,False,False,False,False,False,True,False,True,False
31179,3,14.0,3166.0,3.0,2.0,2.0,-37.9001,145.1009,3224.0,633500.0,120.72712470303686,59,430,755,False,True,False,False,False,False,False,False,True,False,False,False,False
31181,4,14.0,3166.0,4.0,1.0,2.0,-37.9087,145.0886,3224.0,1180000.0,117.18444557616868,59,1018,755,False,False,False,False,False,False,False,False,True,False,False,False,False
31183,3,14.0,3166.0,3.0,1.0,1.0,-37.8952,145.1021,3224.0,1124000.0,122.24121778623046,59,1171,755,False,False,False,False,False,False,False,False,True,False,False,False,False
31188,2,9.1,3015.0,2.0,1.0,1.0,-37.8315,144.8693,984.0,506000.0,120.44924060491171,27,310,634,False,True,False,False,False,False,False,False,False,True,False,False,False
31191,3,14.5,3042.0,3.0,1.0,1.0,-37.7169,144.8582,1119.0,455000.0,154.58417272035143,29,2201,1080,False,True,False,False,False,False,False,False,False,True,False,False,False
31193,2,2.5,3067.0,2.0,1.0,0.0,-37.8016,144.9956,4019.0,1180000.0,140.50957471196034,77,1947,710,False,False,False,False,False,True,False,False,False,False,False,False,False
31194,3,2.5,3067.0,3.0,2.0,1.0,-37.8022,144.9954,4019.0,1195000.0,140.3106692340494,77,1947,710,False,False,True,False,False,True,False,False,False,False,False,False,False
31197,4,13.5,3042.0,4.0,1.0,2.0,-37.7261,144.8785,3464.0,765000.0,153.47549179632475,102,40,1233,False,False,False,False,False,False,False,False,False,True,False,True,False
31198,4,13.5,3042.0,4.0,2.0,3.0,-37.7256,144.8739,3464.0,900000.0,153.22789523039174,102,265,1233,False,False,False,False,False,False,False,False,False,True,False,False,False
31199,2,3.3,3206.0,2.0,1.0,1.0,-37.8416,144.9488,3280.0,1750000.0,124.43341746181056,85,968,762,False,False,False,False,False,False,False,False,True,False,False,False,False
31201,4,6.4,3078.0,4.0,2.0,2.0,-37.7844,145.0225,2211.0,1900000.0,148.0954677185687,45,370,1783,False,False,True,False,False,True,False,False,False,False,False,False,False
31202,2,13.8,3018.0,2.0,2.0,1.0,-37.8653,144.8129,5301.0,857000.0,105.53199635473057,92,1606,634,False,False,True,False,False,False,False,False,False,True,False,False,False
31203,4,11.1,3025.0,4.0,1.0,4.0,-37.8375,144.8541,5132.0,1200000.0,117.33235842897143,79,236,634,False,False,True,False,False,False,False,False,False,True,False,False,False
31206,3,11.1,3025.0,3.0,1.0,1.0,-37.8441,144.8505,5132.0,700000.0,115.06250511476038,79,11,634,False,False,True,False,False,False,False,False,False,True,False,False,False
31211,3,6.3,3143.0,3.0,1.0,2.0,-37.8542,145.0135,4836.0,1101000.0,126.39627766787986,113,1947,666,True,False,False,False,False,False,False,False,True,False,False,False,False
31215,3,5.9,3032.0,0.0,1.0,0.0,-37.7783,144.91,6567.0,1125000.0,140.07178725673506,176,2201,1233,False,False,False,False,False,False,False,False,False,True,False,False,False
31216,3,5.9,3032.0,3.0,2.0,2.0,-37.7766,144.9277,6567.0,1000000.0,142.14743110003315,176,2201,1233,True,False,False,False,False,False,False,False,False,True,False,False,False
31217,4,5.9,3032.0,4.0,2.0,1.0,-37.7775,144.913,6567.0,1110000.0,140.58012216419147,176,2201,1233,False,False,False,False,False,False,False,False,False,True,False,True,False
31218,4,5.9,3032.0,4.0,1.0,4.0,-37.7765,144.9132,6567.0,1300000.0,140.90369343656545,176,1947,1233,False,False,False,False,False,False,False,False,False,True,False,False,False
31219,3,5.9,3032.0,3.0,1.0,1.0,-37.7767,144.9125,6567.0,1060000.0,140.78096214388802,176,2201,1233,False,False,False,False,False,False,False,False,False,True,False,False,False
31220,3,5.9,3032.0,3.0,2.0,2.0,-37.7767,144.9124,6567.0,1410000.0,140.77217357249492,176,2201,1233,False,False,False,False,False,False,False,False,False,True,False,False,True
31221,4,11.0,3147.0,4.0,2.0,2.0,-37.8693,145.08,3052.0,1250000.0,127.8096349600391,75,314,1906,True,False,False,True,False,False,False,False,True,False,False,False,False
31222,3,11.0,3147.0,3.0,1.0,2.0,-37.8679,145.0781,3052.0,1422000.0,128.05163152691125,75,1018,1906,False,False,False,False,False,False,False,False,True,False,False,False,False
31223,5,11.0,3147.0,5.0,3.0,4.0,-37.8724,145.0758,3052.0,1600000.0,126.5369279887453,75,968,1906,False,False,False,False,False,False,False,False,True,False,False,False,False
31224,4,11.0,3147.0,4.0,2.0,3.0,-37.8711,145.0746,3052.0,1860000.0,126.81053474946066,75,1947,1906,False,False,False,False,False,False,False,False,True,False,False,False,False
31225,3,11.0,3147.0,3.0,2.0,2.0,-37.8624,145.0798,3052.0,1710000.0,129.80968982250488,75,968,1906,True,False,False,False,False,False,False,False,True,False,False,True,False
